"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL698";"TETRACAINE";"4.0";"264.37";"0";"2.62";"TETRACAINE";"CCCCNc1ccc(C(=O)OCCN(C)C)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL189171";"ACEMETACIN";"2.0";"415.83";"0";"3.47";"ACEMETACIN";"COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL1668069";"";"None";"540.71";"1";"4.44";"12f";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(S(C)(=O)=O)cc2)c(C)c1";"IC50";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"13.87";"0.28";"3.06";"6.81";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"7.5"
"CHEMBL1668085";"";"None";"471.63";"0";"3.60";"19c";"Cc1cc(NC[C@H](C)NS(=O)(=O)C(C)C)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"15.69";"0.31";"3.80";"7.04";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"7.4"
"CHEMBL1668091";"";"None";"524.65";"1";"2.31";"20e";"Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N4CCC[C@H]4C(N)=O)c3)c2c1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"12.96";"0.25";"4.49";"4.88";"0";"CHEMBL1670637";"Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"6.8"
"CHEMBL1668067";"";"None";"492.65";"1";"5.05";"12d";"COc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)cc1";"IC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"7.9"
"CHEMBL1668070";"";"None";"492.65";"1";"5.05";"12g";"COc1cccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)c1";"IC50";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"7.3"
"CHEMBL1668073";"";"None";"517.70";"2";"5.61";"14c";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NC3CC3)cc2)c(C)c1";"IC50";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"8.9"
"CHEMBL1668076";"";"None";"548.71";"1";"4.32";"14f";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(N[C@@H](C)C(N)=O)cc2)c(C)c1";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"8.1"
"CHEMBL1668079";"";"None";"534.69";"1";"3.94";"14i";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(NCC(N)=O)c2)c(C)c1";"IC50";"'='";"0.2512";"nM";"9.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"9.6"
"CHEMBL1668084";"";"None";"471.63";"0";"3.60";"19b";"CCCS(=O)(=O)N[C@@H](C)CNc1cc(C)cc2c1cnn2-c1cccc(C(=O)NC(C)C)c1";"IC50";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"7.7"
"CHEMBL1668089";"";"None";"498.61";"0";"1.82";"20c";"Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N[C@H](C)C(N)=O)c3)c2c1";"IC50";"'='";"3.162";"nM";"8.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670638";"Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"8.5"
"CHEMBL1668064";"";"None";"480.61";"1";"5.18";"12a";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(F)cc2)c(C)c1";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"8.4"
"CHEMBL1668071";"";"None";"491.66";"1";"5.08";"14a";"CNc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)cc1";"IC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"6.6"
"CHEMBL1668073";"";"None";"517.70";"2";"5.61";"14c";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NC3CC3)cc2)c(C)c1";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"8.1"
"CHEMBL1668074";"";"None";"534.69";"1";"3.94";"14d";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NCC(N)=O)cc2)c(C)c1";"IC50";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"7.2"
"CHEMBL1668089";"";"None";"498.61";"0";"1.82";"20c";"Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N[C@H](C)C(N)=O)c3)c2c1";"IC50";"'='";"125.89";"nM";"6.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670640";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667843";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307651";"";"";"";"6.9"
"CHEMBL856";"PRIMIDONE";"4.0";"218.26";"0";"0.54";"PRIMIDONE";"CCC1(c2ccccc2)C(=O)NCNC1=O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL679";"EPINEPHRINE";"4.0";"183.21";"0";"0.35";"EPINEPHRINE";"CNC[C@H](O)c1ccc(O)c(O)c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL659";"GALANTAMINE";"4.0";"287.36";"0";"1.85";"GALANTAMINE";"COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL1454946";"FLUBENDAZOLE";"2.0";"313.29";"0";"3.11";"FLUBENDAZOLE";"COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL451";"CHLORDIAZEPOXIDE";"4.0";"299.76";"0";"2.95";"CHLORDIAZEPOXIDE";"CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL5282262";"";"None";"438.55";"1";"5.02";"B7";"CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2ccco2)cc1";"IC50";"'='";"3690.0";"nM";"5.43";"";"";"UO_0000065";"12.39";"0.24";"0.41";"6.82";"0";"CHEMBL5238556";"Modulation of glucocorticoid receptor (unknown origin) transfected in human HeLa cells assessed as transrepression by measuring inhibition of PMA-induced AP-1 signalling incubated for 18 hrs by dual-luciferase reporter based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236596";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 18.0 hr";"MODULATOR";"";"3.69"
"CHEMBL414449";"";"None";"526.64";"1";"4.43";"23b";"CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(S[C@@H]2CCOC2=O)O1";"IC50";"'='";"6.4";"nM";"8.19";"";"";"UO_0000065";"15.56";"0.31";"3.76";"9.99";"0";"CHEMBL678545";"Affinity for human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134348";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.4"
"CHEMBL1684341";"";"None";"433.89";"1";"5.80";"(+/-)-8";"CNC(=O)O[C@@H]1[C@@H](C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C";"IC50";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"16.79";"0.33";"1.48";"11.01";"0";"CHEMBL1686881";"Transrepression activity at GR expressed in NHDF cells assessed as IL-1beta-mediated IL-6 transcription by ELISA";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NHDF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307481";"";"";"";"52.0"
"CHEMBL1684346";"";"None";"461.51";"1";"7.04";"13";"C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccccc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1686881";"Transrepression activity at GR expressed in NHDF cells assessed as IL-1beta-mediated IL-6 transcription by ELISA";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NHDF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307481";"";"";"";"1.0"
"CHEMBL1684350";"";"None";"560.43";"2";"8.35";"17";"COc1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5c(Cl)c[nH]c45)c3F)NC2(C)C)cc1Cl";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"14.13";"0.28";"-0.43";"10.51";"0";"CHEMBL1686881";"Transrepression activity at GR expressed in NHDF cells assessed as IL-1beta-mediated IL-6 transcription by ELISA";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NHDF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307481";"";"";"";"12.0"
"CHEMBL1276308";"MIFEPRISTONE";"4.0";"429.60";"1";"5.41";"1";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C";"IC50";"'='";"17.8";"nM";"7.75";"";"";"UO_0000065";"18.04";"0.33";"2.34";"19.12";"0";"CHEMBL4151838";"Antagonist activity at GR in human PBMC assessed as reduction in dexamethasone-induced GILZ gene expression incubated for 6 hrs by RT-qPCR method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145686";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"17.8"
"CHEMBL191042";"";"None";"661.52";"2";"6.87";"13";"Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccc(Br)c(OCC(=O)O)c2)cc1)Cc1ccc(F)cc1F";"IC50";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"13.22";"0.28";"1.87";"8.31";"0";"CHEMBL830157";"Inhibition of [3H]dexamethasone binding to human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141148";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1.8"
"CHEMBL1201012";"FLURANDRENOLIDE";"4.0";"436.52";"0";"2.50";"FLURANDRENOLIDE";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1";"IC50";"'='";"4.447";"nM";"8.35";"";"";"UO_0000065";"19.13";"0.37";"5.85";"8.97";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"";"0.004447"
"CHEMBL413965";"FELBINAC";"3.0";"212.25";"0";"2.98";"FELBINAC";"O=C(O)Cc1ccc(-c2ccccc2)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL264374";"BEZAFIBRATE";"3.0";"361.83";"0";"3.55";"BEZAFIBRATE";"CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL9514";"NOCODAZOLE";"2.0";"301.33";"0";"3.03";"NOCODAZOLE";"COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL640";"PROCAINAMIDE";"4.0";"235.33";"0";"1.34";"PROCAINAMIDE";"CCN(CC)CCNC(=O)c1ccc(N)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL416831";"";"None";"377.48";"1";"5.34";"17";"COc1cccc2c1-c1ccc3c(c1C(C/C=C/CO)O2)C(C)=CC(C)(C)N3";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658536";"Inhibition of transcriptional repression in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"150.0"
"CHEMBL46329";"";"None";"405.49";"1";"5.52";"11";"COC(=O)/C=C/CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658535";"Inhibition of transcriptional activation in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"220.0"
"CHEMBL211039";"";"None";"486.65";"1";"5.53";"27";"CC(=O)OC1CC[C@]2(C)C3=C(C(=O)C[C@H]2C1(C)C)[C@]1(C)CCC(C(C)CCC(=O)O)[C@@]1(C)CC3=O";"IC50";"'='";"11800.0";"nM";"4.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853230";"Inhibition of GR-mediated transactivation of galactosidase reporter gene in HEK293 cells in absence of 11betaHSD1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148531";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"11.8"
